flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-54654-80,192.168.21.128,192.168.21.70,54654,80,46,23,23,113090907.0,1.0,0,0,25,46,0,0,0,0,1682517683519980.0,1682517796610887.0,0,0,0,0,2.210610973347309e-07,1.0610932672067084e-07,1.1495177061406006e-07,3.61655955239e-05,4.5450161612e-06,3.16205793627e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41752-80,192.168.21.225,192.168.21.70,41752,80,1734,940,794,119793611.0,0.8446808510638298,0,0,963,1734,0,0,0,0,1719316203162537.0,1719316322956148.0,0,0,0,0,8.0388260439e-06,3.9901961048e-06,4.048629939e-06,0.0006154084461148,0.0002633529429211,0.0003520555031937,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-57246,192.168.21.70,192.168.21.128,80,57246,81,40,41,110575850.0,1.025,0,0,41,81,0,0,0,0,1683751838822652.0,1683751949398502.0,0,0,0,0,3.707862069339734e-07,1.8087132045559682e-07,1.8991488647837665e-07,5.09695381043e-05,6.0772763673e-06,4.4892261737e-05,4,4,0,33,0,0,0,0,0,5,0,0,0.0,0,0,0.0,0,0,12,0.0,0.0,29.09090909090909,35,23,normal
192.168.21.70-192.168.21.128-80-41336,192.168.21.70,192.168.21.128,80,41336,44,22,22,119986628.0,1.0,0,0,23,44,0,0,0,0,1682588609255507.0,1682588729242135.0,0,0,0,0,1.916880271024868e-07,9.16768825272763e-08,1.0001114457521049e-07,2.86865299689e-05,2.49694490956e-05,3.7170808733e-06,4,5,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-54654-80,192.168.21.128,192.168.21.70,54654,80,48,24,24,109181791.0,1.0,0,0,25,48,0,0,0,0,1682517563525050.0,1682517672706841.0,0,0,0,0,2.2897591046111345e-07,1.0990843702133445e-07,1.1906747343977902e-07,3.74604589514e-05,4.707744719e-06,3.27527142323e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-40291-80,192.168.21.225,192.168.21.70,40291,80,11,6,5,21595.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083578150475.0,1719083578172070.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,44,22,22,119832458.0,1.0,0,0,23,44,0,0,0,0,1682673499016319.0,1682673618848777.0,0,0,0,0,1.919346426157761e-07,9.179482907711033e-08,1.001398135386658e-07,2.87568164545e-05,3.7051731009e-06,2.50516433535e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41654-80,192.168.21.225,192.168.21.70,41654,80,1666,951,715,119824093.0,0.7518401682439537,0,0,956,1666,0,0,0,0,1719307323246131.0,1719307443070224.0,0,0,0,0,7.9783620811e-06,3.9891810405e-06,3.9891810405e-06,0.0006101694423007,0.0002632859486781,0.0003468834936226,0,0,0,956,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,124,64,60,107945322.0,0.9375,0,0,65,124,0,0,0,0,1683740833410167.0,1683740941355489.0,0,0,0,0,6.021567104130738e-07,2.964463805110517e-07,3.057103299020221e-07,6.22722678061e-05,5.18040049943e-05,1.04682628117e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,81,40,41,110076736.0,1.025,0,0,41,81,0,0,0,0,1683752559171766.0,1683752669248502.0,0,0,0,0,3.7246743944151833e-07,1.8169143387391139e-07,1.9077600556760695e-07,5.38533410002e-05,4.41873567181e-05,9.665984282e-06,4,4,0,33,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,24.416666666666668,36,0,normal
192.168.21.225-192.168.21.70-59023-80,192.168.21.225,192.168.21.70,59023,80,11,6,5,3919.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082401604316.0,1719082401608235.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.225-80-41106,192.168.21.70,192.168.21.225,80,41106,1669,719,950,119800100.0,1.321279554937413,0,0,962,1669,0,0,0,0,1719313922931819.0,1719314042731919.0,0,0,0,0,8.0300433805e-06,4.0317161671e-06,3.9983272134e-06,0.0006148241946375,0.0003507593065448,0.0002640648880927,0,0,0,962,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41054-80,192.168.21.225,192.168.21.70,41054,80,1708,956,752,119829178.0,0.7866108786610879,0,0,957,1708,0,0,0,0,1719306362928511.0,1719306482757689.0,0,0,0,0,7.9863687289e-06,3.989011758e-06,3.9973569709e-06,0.0006108695830326,0.0002632747760315,0.000347594807001,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-46402-80,192.168.21.225,192.168.21.70,46402,80,11,6,5,9005.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083181033882.0,1719083181042887.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-58860-80,192.168.21.225,192.168.21.70,58860,80,11,6,5,5683.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083564676678.0,1719083564682361.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-51450,192.168.21.70,192.168.21.128,80,51450,3,2,1,29465424.0,0.5,0,0,3,3,0,0,0,0,1682705168922722.0,1682705198388146.0,0,0,0,0,1.0181424845608873e-07,6.78761656373925e-08,3.393808281869624e-08,5.84413786137e-05,3.89609190758e-05,1.94804595379e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-34128-80,192.168.21.225,192.168.21.70,34128,80,11,6,5,8235.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081963741320.0,1719081963749555.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-55224-80,192.168.21.128,192.168.21.70,55224,80,127,60,67,113525975.0,1.1166666666666667,0,0,67,127,0,0,0,0,1683772026402960.0,1683772139928935.0,0,0,0,0,5.901733061530632e-07,2.906823746724043e-07,2.9949093148065894e-07,6.96844929101e-05,5.89468621608e-05,1.07376307492e-05,4,4,0,59,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,10,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,48,24,24,109894633.0,1.0,0,0,25,48,0,0,0,0,1682577626832797.0,1682577736727430.0,0,0,0,0,2.274906364171579e-07,1.0919550548023578e-07,1.1829513093692209e-07,4.23860553772e-05,3.24856628803e-05,9.9003924968e-06,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,108162056.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682585369331512.0,1682585477493568.0,0,0,0,0,2.3113465964441366e-07,1.1094463662931853e-07,1.2019002301509505e-07,3.78136303178e-05,4.7521286022e-06,3.30615017155e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41204-80,192.168.21.225,192.168.21.70,41204,80,1721,954,767,119750888.0,0.8039832285115304,0,0,959,1721,0,0,0,0,1719312843114395.0,1719312962865283.0,0,0,0,0,8.0082913456e-06,3.9916196696e-06,4.0166716759e-06,0.0006127219699615,0.0002634468981975,0.0003492750717639,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41284-80,192.168.21.225,192.168.21.70,41284,80,1725,952,773,119880189.0,0.8119747899159664,0,0,953,1725,0,0,0,0,1719306483023088.0,1719306602903277.0,0,0,0,0,7.9496037497e-06,3.9873143676e-06,3.9622893821e-06,0.0006077067496114,0.0002631627482669,0.0003445440013445,0,0,0,953,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60480-80,192.168.21.128,192.168.21.70,60480,80,18,5,13,108570190.0,2.6,0,1,13,17,0,0,0,0,1682608397321928.0,1682608505892118.0,0,0,0,0,1.1973820806613678e-07,1.842126277940565e-08,1.0131694528673109e-07,4.83558147959e-05,7.000079856174149e-07,4.76558068103e-05,2,1,0,10,0,0,0,0,0,0,0,9,81.11111111111111,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41032-80,192.168.21.225,192.168.21.70,41032,80,1743,947,796,119837476.0,0.8405491024287223,0,0,964,1743,0,0,0,0,1719306602891917.0,1719306722729393.0,0,0,0,0,8.0442281678e-06,3.9887355437e-06,4.055492624e-06,0.0006159091668452,0.0002632565458905,0.0003526526209547,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-43888-80,192.168.21.225,192.168.21.70,43888,80,11,6,5,7707.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082439711341.0,1719082439719048.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1735,954,781,119801399.0,0.8186582809224319,0,0,959,1735,0,0,0,0,1719309723086447.0,1719309842887846.0,0,0,0,0,8.0049148674e-06,3.9899367118e-06,4.0149781556e-06,0.0006117875134329,0.0002633358229814,0.0003484516904514,1,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-46798-80,192.168.21.225,192.168.21.70,46798,80,11,6,5,7437.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082129140306.0,1719082129147743.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,13,8,5,60023565.0,0.625,0,0,9,13,0,0,0,0,1719308027318482.0,1719308087342047.0,0,0,0,0,8.33006170160003e-08,3.3320246806400124e-08,4.9980370209600176e-08,3.665227148704013e-07,1.9992148083840078e-07,1.666012340320006e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-60208,192.168.21.70,192.168.21.128,80,60208,45,22,23,116749924.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682679742113835.0,1682679858863759.0,0,0,0,0,1.9700226956892922e-07,9.421847675035745e-08,1.0278379281857177e-07,3.43811786978e-05,2.56616869403e-05,8.7194917574e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,48,23,25,115507113.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682539092196102.0,1682539207703215.0,0,0,0,0,2.164368873110005e-07,1.0388970590928025e-07,1.1254718140172025e-07,3.53744448621e-05,4.4326274521e-06,3.09418174099e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,109813391.0,1.05,0,0,21,41,0,0,0,0,1682667619178682.0,1682667728992073.0,0,0,0,0,1.9123350812470585e-07,9.106357529747897e-08,1.0016993282722689e-07,2.54795883682e-05,3.387565001e-06,2.20920233671e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,76,37,39,110084146.0,1.054054054054054,0,0,39,76,0,0,0,0,1683751719202433.0,1683751829286579.0,0,0,0,0,3.542744474758428e-07,1.725952436420772e-07,1.816792038337655e-07,5.19693362566e-05,4.34394976366e-05,8.5298386199e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,26.75,36,0,normal
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,122,57,65,112154084.0,1.1403508771929824,0,0,65,122,0,0,0,0,1683799539366242.0,1683799651520326.0,0,0,0,0,5.795598134437977e-07,2.853217543107927e-07,2.942380591330049e-07,5.99354010149e-05,4.98599765658e-05,1.0075424449e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.225-80-41740,192.168.21.70,192.168.21.225,80,41740,1726,779,947,119784604.0,1.215661103979461,0,0,955,1726,0,0,0,0,1719312123136000.0,1719312242920604.0,0,0,0,0,7.9726439634e-06,3.9904961408e-06,3.9821478226e-06,0.0006099949205492,0.0003471731642574,0.0002628217562918,0,0,0,955,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-60218-80,192.168.21.225,192.168.21.70,60218,80,11,6,5,10655.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082878462392.0,1719082878473047.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-46862,192.168.21.70,192.168.21.128,80,46862,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682641886494839.0,1682641886494839.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,49,24,25,119537868.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682539212191682.0,1682539331729550.0,0,0,0,0,2.0913874756407734e-07,1.0038659883075712e-07,1.0875214873332024e-07,3.41816369018e-05,4.2831615501e-06,2.98984753517e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-45800-80,192.168.21.225,192.168.21.70,45800,80,11,6,5,6794.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082060799989.0,1719082060806783.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,127,62,65,103486923.0,1.0483870967741935,0,0,65,127,0,0,0,0,1683729462281070.0,1683729565767993.0,0,0,0,0,6.28098682574609e-07,3.092178129598075e-07,3.188808696148015e-07,6.54188935543e-05,5.42677261744e-05,1.11511673798e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,116,53,63,96356623.0,1.1886792452830188,0,0,63,116,0,0,0,0,1683795334941126.0,1683795431297749.0,0,0,0,0,6.538211701337853e-07,3.217215281610689e-07,3.320996419727163e-07,6.88795413679e-05,5.71107603054e-05,1.17687810624e-05,4,4,0,55,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,45,22,23,110316729.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682536812257502.0,1682536922574231.0,0,0,0,0,2.084905907607177e-07,9.971289123338672e-08,1.08777699527331e-07,3.12010701477e-05,4.0066452659e-06,2.71944248818e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,49,24,25,117867218.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682549774083062.0,1682549891950280.0,0,0,0,0,2.1210308026443797e-07,1.018094785269302e-07,1.1029360173750773e-07,3.49461035043e-05,4.3608393302e-06,3.05852641741e-05,4,4,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41338-80,192.168.21.225,192.168.21.70,41338,80,1704,957,747,119804388.0,0.780564263322884,0,0,957,1704,0,0,0,0,1719312243084166.0,1719312362888554.0,0,0,0,0,7.9880212734e-06,3.9898371668e-06,3.9981841065e-06,0.0006109959845544,0.0002633292530153,0.000347666731539,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,122,57,65,116015793.0,1.1403508771929824,0,0,65,122,0,0,0,0,1683785177280188.0,1683785293295981.0,0,0,0,0,5.602685489552272e-07,2.7582451640872724e-07,2.844440325465e-07,5.79403874781e-05,4.82003342424e-05,9.7400532356e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-37290,192.168.21.70,192.168.21.128,80,37290,124,61,63,99426739.0,1.0327868852459017,0,0,65,124,0,0,0,0,1683680562682407.0,1683680662109146.0,0,0,0,0,6.537476804906576e-07,3.218450119338622e-07,3.319026685567954e-07,6.59379968199e-05,1.02386944421e-05,5.56993023778e-05,6,5,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-59458-80,192.168.21.225,192.168.21.70,59458,80,11,6,5,4226.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082729432884.0,1719082729437110.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,45,22,23,111640693.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682596584650229.0,1682596696290922.0,0,0,0,0,2.0601806905659397e-07,9.85303808531536e-08,1.0748768820344029e-07,3.08310518996e-05,3.9591298488e-06,2.68719220508e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,110,54,56,119772110.0,1.037037037037037,0,0,57,110,0,0,0,0,1683667901522959.0,1683668021295069.0,0,0,0,0,4.759037809386509e-07,2.3377729589968817e-07,2.421264850389628e-07,4.56116202678e-05,3.69201143738e-05,8.6915058939e-06,6,5,0,46,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-43030-80,192.168.21.225,192.168.21.70,43030,80,11,6,5,7821.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081943143324.0,1719081943151145.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41284-80,192.168.21.225,192.168.21.70,41284,80,1681,954,727,119564263.0,0.7620545073375262,0,0,955,1681,0,0,0,0,1719313203198476.0,1719313322762739.0,0,0,0,0,7.9873364836e-06,3.9894863902e-06,3.9978500933e-06,0.000610943422116,0.0002633061017571,0.0003476373203588,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,22,27,109093636.0,1.2272727272727273,0,0,27,49,0,0,0,0,1682514125192157.0,1682514234285793.0,0,0,0,0,2.474938134796425e-07,1.1916368797167969e-07,1.2833012550796276e-07,3.76373925239e-05,4.803213269e-06,3.28341792549e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,125,61,64,98923255.0,1.0491803278688523,0,0,65,125,0,0,0,0,1683668741499969.0,1683668840423224.0,0,0,0,0,6.570750224504846e-07,3.234830879756232e-07,3.3359193447486137e-07,6.6273597649e-05,5.59221388337e-05,1.03514588152e-05,6,5,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-37712-80,192.168.21.128,192.168.21.70,37712,80,125,61,64,118740649.0,1.0491803278688523,0,0,65,125,0,0,0,0,1683639417366681.0,1683639536107330.0,0,0,0,0,5.474115271173901e-07,2.6949490565779204e-07,2.779166214595981e-07,5.77561269687e-05,4.70942347636e-05,1.0661892205e-05,4,4,0,57,0,0,0,0,5,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-46388,192.168.21.70,192.168.21.128,80,46388,3,1,2,2017631.0,2.0,0,0,2,3,0,0,0,0,1682640644740033.0,1682640646757664.0,0,0,0,0,9.912615339474862e-07,4.95630766973743e-07,4.95630766973743e-07,5.9475692036e-06,2.9737846018e-06,2.9737846018e-06,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36032-80,192.168.21.128,192.168.21.70,36032,80,77,38,39,104730395.0,1.0263157894736843,0,0,41,77,0,0,0,0,1683709376566955.0,1683709481297350.0,0,0,0,0,3.914813841769622e-07,1.814182024234703e-07,2.10063181753492e-07,4.20126363506e-05,3.47368116008e-05,7.2758247498e-06,5,4,0,32,1,0,0,0,2,3,2,0,0.0,0,0,0.0,0,0,5,0.0,0.0,8.0,14,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,127,62,65,116332345.0,1.0483870967741935,0,0,65,127,0,0,0,0,1683712973306913.0,1683713089639258.0,0,0,0,0,5.587440019368646e-07,2.750739701843026e-07,2.8367003175256204e-07,5.77827258618e-05,4.80691762897e-05,9.7135495721e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
