Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 07:44:29.442422,119997239,25,24,518.0,3568.0,70.0,0.0,20.72,29.69219875096263,574.0,0.0,148.66666666666666,251.35781989663343,34.05078345177592,0.4083427286189476,2499942.479166667,6133029.380616394,25831682.0,801.0,119997239.0,4999884.958333334,8001775.583485141,25831682.0,9313.0,113539994.0,4936521.47826087,8168565.330793534,25839346.0,801.0,13,12,0,0,0,0,800,768,0.2083381268464018,0.2000046017725457,0.0,574.0,83.38775510204079,186.79141846885108,34891.03401360544,0,0,0,25,49,0,6,0,0.96,83.38775510204081,20.72,148.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.8,2.4,356.8,1188,501,13,12,32,0,1634512.0,1929903.2594230385,4182439.0,42828.0,15507950.714285716,7634474.49339293,25831682.0,6437251.0,-1,-1,0,0,0,2340192333,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-35112-80-6,192.168.21.225,35112,192.168.21.70,80,6,2024-06-22 19:07:37.726666,14123,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,39934.85803299582,708.0648587410607,1569.2222222222222,3574.8561082153283,10954.0,31.0,14123.0,2824.6,4607.78100608091,10954.0,198.0,13986.0,4662.0,5613.628772906167,11114.0,896.0,1,1,0,0,0,0,200,136,424.8389152446364,283.2259434964243,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,14123,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-40678-80-6,192.168.21.128,40678,192.168.21.70,80,6,2023-04-28 05:24:55.887635,108899356,26,32,444.0,6448.0,70.0,0.0,17.076923076923077,27.936962006521867,574.0,0.0,201.50000000000003,274.2707633213997,63.28779391496126,0.5326018640551006,1910515.01754386,4608009.972682147,20203772.0,0.0,108807629.0,4352305.16,7218862.21329863,27409025.0,499.0,108899356.0,3512882.451612903,5853476.208603807,20207379.0,0.0,11,21,0,0,0,0,880,1024,0.2387525597488382,0.2938493043062624,0.0,574.0,118.8275862068966,223.1891761453887,49813.40834845734,0,0,0,32,58,0,11,0,1.2307692307692308,118.82758620689656,17.076923076923077,201.5,0.0,0.0,0.0,1440.0,5.0,1601.2908183207687,2.1666666666666665,37.0,2.6666666666666665,537.3333333333334,0,504,11,21,0,32,1585330.4999999998,4350421.113389797,12351851.0,7288.0,12014384.25,5498214.971985459,20203772.0,5558157.0,-1,-1,4,10,14,1968824945,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41478-80-6,192.168.21.225,41478,192.168.21.70,80,6,2024-06-25 09:54:05.384626,119937126,890,863,31548.0,42456.0,66.0,0.0,35.44719101123596,32.92764023640741,87.0,0.0,49.19582850521438,43.15049347327093,617.0232893524562,14.61599138201794,68457.2636986303,88225.49658960337,257099.0,14.0,119937126.0,134912.40269966278,91343.93875112692,257421.0,607.0,119732045.0,138900.28422273777,105586.903496111,299949.0,412.0,478,488,0,0,0,0,28600,27616,7.420554666284066,7.195436715733875,0.0,87.0,42.21563034797488,38.90418574902689,1513.5356687947865,0,0,0,966,1753,0,0,0,0.9696629213483146,42.2156303479749,35.44719101123596,49.195828505214365,374.0,5.666666666666667,319.2196019613228,424.125,4.875,6218.545303926132,0.0,0.0,0.0,0.0,410,506,478,488,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,10,10,3242270864,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 12:52:25.773098,108852660,22,22,444.0,2996.0,70.0,0.0,20.181818181818187,29.3851863613144,574.0,0.0,136.1818181818182,243.6192650845707,31.6023512884297,0.4042161211310776,2531457.2093023253,6063124.727928369,23223941.0,933.0,108807455.0,5181307.38095238,7927321.523739463,23226039.0,7435.0,108852660.0,5183460.000000001,7933132.993249528,23226234.0,2775.0,11,11,0,0,0,0,704,704,0.2021080605655388,0.2021080605655388,0.0,574.0,78.18181818181816,181.2429017345934,32848.989429175475,0,0,0,22,44,0,5,0,1.0,78.18181818181819,20.181818181818183,136.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,49.333333333333336,2.4444444444444446,332.8888888888889,0,501,11,11,0,32,850468.2857142857,1423715.1000841325,3939519.0,35665.0,14679556.285714284,7007309.537568366,23223941.0,6234713.0,-1,-1,0,0,0,5927847846,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-57095-80-6,192.168.21.225,57095,192.168.21.70,80,6,2024-06-22 19:06:12.362883,8478,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,66525.12384996461,1179.523472517103,942.0,1690.6315388043606,5135.0,34.0,8478.0,1695.6,2046.801724642619,5135.0,153.0,8368.0,2789.333333333333,2207.016613742029,5284.0,1091.0,1,1,0,0,0,0,200,136,707.714083510262,471.8093890068413,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,8478,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 12:18:56.923978,119999173,23,23,448.0,2994.0,70.0,0.0,19.47826086956522,28.81424768348494,574.0,0.0,130.17391304347822,239.73311907086728,28.68353101066788,0.3833359751570954,2666648.2888888894,6406084.70620139,27058282.0,724.0,119997843.0,5454447.409090908,8377333.360339762,27101431.0,6589.0,119997619.0,5454437.227272728,8375854.194188992,27058282.0,5460.0,12,11,0,0,0,0,736,736,0.1916679875785477,0.1916679875785477,0.0,574.0,74.82608695652173,177.8616571443255,31634.7690821256,0,0,0,23,46,0,5,0,1.0,74.82608695652173,19.47826086956522,130.17391304347825,0.0,0.0,0.0,0.0,0.0,0.0,2.3,44.8,2.3,299.4,1304,501,12,11,32,0,1540203.142857143,1941008.988468835,4749082.0,30176.0,15602345.857142858,8001994.861220282,27058282.0,5599789.0,-1,-1,0,0,0,3930145239,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-39061-80-6,192.168.21.225,39061,192.168.21.70,80,6,2024-06-22 19:02:29.223058,25565,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,22061.41208683748,391.15978877371407,2840.555555555556,5191.371569997449,15226.0,35.0,25565.0,5113.0,6287.61429319579,15226.0,253.0,25258.0,8419.333333333334,6509.448696574337,15459.0,2618.0,1,1,0,0,0,0,200,136,234.6958732642284,156.46391550948562,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,25565,cyberattack_ocpp16_unauthorized_access
192.168.21.128-52.158.114.137-50622-22-6,192.168.21.128,50622,52.158.114.137,22,6,2023-04-27 13:23:58.381289,110822828,16,10,440.0,528.0,92.0,0.0,27.5,34.959023632437635,104.0,0.0,52.79999999999999,38.03156583681508,8.734662501122964,0.2346087035425589,4432913.12,13859978.361651124,50001887.0,0.0,110754921.0,7383661.3999999985,17496074.105621077,50003306.0,0.0,110756203.0,12306244.777777778,21650019.43899172,50050099.0,69035.0,8,8,0,0,0,0,512,320,0.1443745867954209,0.090234116747138,0.0,104.0,37.23076923076923,37.57052854811355,1411.544615384615,0,0,0,16,26,0,0,0,0.625,37.23076923076923,27.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,146.66666666666666,3.333333333333333,176.0,311,501,8,8,32,0,224554.66666666663,134684.04534440348,302445.0,69035.0,36692884.66666666,23048817.29919964,50001887.0,10078403.0,-1,-1,0,0,0,8337137780,normal
192.168.21.225-192.168.21.70-60686-80-6,192.168.21.225,60686,192.168.21.70,80,6,2024-06-22 19:07:27.365300,20535,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,27465.303140978816,486.9734599464329,2281.666666666666,5773.803079426939,17612.0,43.0,20535.0,4107.0,7575.645220045617,17612.0,117.0,20414.0,6804.666666666666,9449.971975267088,17715.0,1190.0,1,1,0,0,0,0,200,136,292.1840759678597,194.7893839785732,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,20535,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-59494-80-6,192.168.21.225,59494,192.168.21.70,80,6,2024-06-22 18:44:38.295175,31552,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,17875.253549695743,316.9371196754564,3505.777777777778,5174.057686617385,13287.0,22.0,31552.0,6310.4,5643.118667899869,13287.0,127.0,31452.0,10484.0,2528.5547255299816,13397.0,8856.0,1,1,0,0,0,0,200,136,190.16227180527383,126.77484787018255,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,31552,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41478-80-6,192.168.21.225,41478,192.168.21.70,80,6,2024-06-25 10:46:07.136338,119811391,958,736,31548.0,41766.0,66.0,0.0,32.93110647181632,33.01716492609076,87.0,0.0,56.74728260869573,41.453998675775296,611.9117672208647,14.138889348175583,70768.68930891916,99434.85540623432,275932.0,14.0,119811391.0,125194.76593521434,107474.90029209896,275990.0,439.0,119811245.0,163008.49659863964,105059.9757883344,309181.0,471.0,478,481,0,0,0,0,30656,23552,7.995900823820667,6.142988524354917,0.0,87.0,43.27863046044864,38.75189903638998,1501.7096789265624,0,0,0,959,1694,0,0,0,0.7682672233820459,43.27863046044864,32.931106471816285,56.74728260869565,264.0,4.0,345.68117851093905,348.0,4.0,2881.7011973965323,0.0,0.0,0.0,0.0,292,506,478,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,6363896841,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36192-80-6,192.168.21.128,36192,192.168.21.70,80,6,2023-05-10 12:01:23.140941,119998871,63,64,5616.0,1150.0,288.0,0.0,89.14285714285715,112.05454563808055,112.0,0.0,17.968750000000004,30.56295545315842,56.38386381151869,1.0583432905797925,952371.9920634924,2818952.7865178143,13047372.0,748.0,119997927.0,1935450.4354838703,3791039.2043590113,13048480.0,9500.0,119997891.0,1904728.4285714289,3771602.1031450224,13048328.0,5842.0,32,33,0,0,0,0,2016,2048,0.5250049394214718,0.5333383511583205,0.0,288.0,53.275590551181104,89.00514316915164,7921.915510561181,0,0,0,65,127,0,4,0,1.0158730158730158,53.275590551181104,89.14285714285714,17.96875,0.0,0.0,0.0,0.0,0.0,0.0,5.25,468.0,5.333333333333333,95.83333333333331,0,4245,32,33,0,32,693884.9999999999,979651.6720957506,2062419.0,944.0,9305052.25,2428068.360377409,13047372.0,5948305.0,-1,-1,0,0,0,8310249788,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41524-80-6,192.168.21.225,41524,192.168.21.70,80,6,2024-06-25 10:08:05.695337,119789183,956,727,31548.0,41586.0,66.0,0.0,33.000000000000014,33.017272966375124,87.0,0.0,57.20220082530953,41.31401079854923,610.522571140668,14.04968259947144,71218.30142687283,99149.46055731004,252147.0,13.0,119789183.0,125433.69947643978,107207.20380833182,252897.0,496.0,119787408.0,164996.4297520661,104823.45301107012,297398.0,205.0,478,478,0,0,0,0,30592,23264,7.980687204453177,6.068995395018264,0.0,87.0,43.4545454545454,38.72327257244847,1499.49183872014,0,0,0,956,1683,0,0,0,0.7604602510460251,43.45454545454545,33.0,57.20220082530949,264.0,4.0,350.3482249023272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,4082423760,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-33924-80-6,192.168.21.128,33924,192.168.21.70,80,6,2023-05-09 18:12:08.396790,106974814,61,64,5616.0,1148.0,288.0,0.0,92.06557377049182,112.69958131428574,112.0,0.0,17.937499999999996,30.580559754861174,63.22983651086321,1.168499344154036,862700.1129032258,2866791.2568064723,17399659.0,679.0,106973702.0,1782895.0333333334,3937745.7290671454,17402220.0,7938.0,106971126.0,1697954.3809523813,3861722.980509188,17400695.0,4575.0,32,32,0,0,0,0,1952,2048,0.5702276799471696,0.5982716642068665,0.0,288.0,54.11200000000001,89.47005409993427,8004.890580645167,0,0,0,64,125,0,4,0,1.0491803278688523,54.112,92.0655737704918,17.9375,0.0,0.0,0.0,0.0,0.0,0.0,4.066666666666666,374.4,4.266666666666667,76.53333333333333,0,3290,32,32,0,32,632703.1000000001,944224.0955772982,2072888.0,7938.0,9392498.9,4623268.925022051,17399659.0,5806888.0,-1,-1,0,0,0,6240103029,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60208-80-6,192.168.21.128,60208,192.168.21.70,80,6,2023-04-28 08:44:46.856204,119990148,21,20,409.0,2422.0,70.0,0.0,19.47619047619048,27.7967966636788,574.0,0.0,121.09999999999998,233.00980327242164,23.59360370153056,0.3416947198031625,2999753.7,6424700.20730115,23951386.0,781.0,119987936.0,5999396.8,8116917.717154751,23953170.0,8347.0,119988015.0,6315158.684210526,8216185.416923159,23952772.0,8716.0,11,10,0,0,0,0,672,640,0.1750143686796686,0.1666803511234939,0.0,574.0,69.04878048780489,169.76630278407907,28820.597560975613,0,0,0,21,41,0,4,0,0.9523809523809524,69.04878048780488,19.476190476190474,121.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,40.9,2.0,242.2,1304,501,11,10,32,0,608877.375,1007454.4833966356,2259045.0,20178.0,14389614.625,6596617.380285227,23951386.0,5949706.0,-1,-1,0,0,0,5547880584,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-55224-80-6,192.168.21.128,55224,192.168.21.70,80,6,2023-05-11 01:59:29.984324,115671873,65,70,6459.0,1168.0,384.0,0.0,99.36923076923075,123.78617769549852,112.0,0.0,16.685714285714294,29.34479824883808,65.93651336483502,1.167094441360001,863222.9328358207,2930698.841137972,23363850.0,0.0,115653839.0,1807091.2343749995,4053099.780403576,23381679.0,0.0,115625002.0,1675724.666666667,3935298.1727037374,23365605.0,520.0,35,35,0,0,0,0,2080,2240,0.5619343606548154,0.6051600807051858,0.0,384.0,56.49629629629629,97.37248638903702,9481.4011055832,0,0,0,70,135,0,4,0,1.0769230769230769,56.49629629629629,99.36923076923075,16.685714285714287,0.0,0.0,0.0,0.0,0.0,0.0,4.0625,403.6875,4.375,73.0,0,3152,35,35,0,32,4741165.142857143,3979901.322470798,9161968.0,19094.0,11426651.57142857,6474867.571098239,23363850.0,5888996.0,-1,-1,0,0,0,4581598464,cyberattack_ocpp16_doc_idtag
172.30.0.170-239.255.255.250-58508-1900-17,172.30.0.170,58508,239.255.255.250,1900,17,2023-04-27 06:14:13.181274,3023674,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.5064388555116,1.3228939363172088,1007891.3333333334,6916.568971197594,1014607.0,1000790.0,3023674.0,1007891.3333333334,6916.568971197594,1014607.0,1000790.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3228939363172088,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3023674,normal
192.168.21.225-192.168.21.70-41554-80-6,192.168.21.225,41554,192.168.21.70,80,6,2024-06-25 10:48:07.233777,119763611,952,776,31548.0,41760.0,66.0,0.0,33.13865546218483,33.017054151710504,87.0,0.0,53.81443298969068,42.28672144745748,612.1057923011356,14.428422670054596,69347.77707006379,97407.71838580428,256456.0,12.0,119763611.0,125934.39642481584,107048.03358576215,256456.0,544.0,119721187.0,154478.9509677419,107141.17697102552,299259.0,479.0,478,480,0,0,0,0,30488,24832,7.948992119150449,6.479430550904148,0.0,87.0,42.42361111111119,38.84029567142924,1508.5685678440448,0,0,0,958,1728,0,0,0,0.8151260504201681,42.42361111111112,33.13865546218487,53.81443298969072,308.0,4.666666666666667,334.2502304300831,406.0,4.666666666666667,3308.9014338572883,0.0,0.0,0.0,0.0,328,506,478,480,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,2,2,6483926549,cyberattack_ocpp16_dos_flooding_heartbeat
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2023-04-26 14:28:07.193006,116064797,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775428918382548,14508099.625,3537343.2553900005,18906871.0,10117344.0,116064797.0,14508099.625,3537343.2553900005,18906871.0,10117344.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0775428918382548,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14508099.625,3537343.2553900005,18906871.0,10117344.0,-1,-1,0,0,0,0,normal
192.168.86.230-239.255.255.250-48669-1900-17,192.168.86.230,48669,239.255.255.250,1900,17,2023-04-27 21:02:46.312529,27774,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,90948.36897818104,288.03917332757254,3967.714285714286,87.88574834354411,4012.0,3770.0,27774.0,3967.714285714286,87.88574834354411,4012.0,3770.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,288.03917332757254,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,90948.36897818104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27774,normal
192.168.21.225-192.168.21.70-41224-80-6,192.168.21.225,41224,192.168.21.70,80,6,2024-06-25 10:44:06.637802,119807484,954,779,31548.0,41586.0,66.0,0.0,33.06918238993708,33.01723665019482,87.0,0.0,53.38382541720152,42.38946363787533,610.4293117448323,14.464872661878118,69172.9122401849,96776.63880076658,255503.0,15.0,119807447.0,125716.10388247635,106211.267911302,255503.0,481.0,119806712.0,153993.20308483293,106732.34031979926,299393.0,491.0,478,478,0,0,0,0,30540,24928,7.962774679418191,6.502097982459927,0.0,87.0,42.200807847663015,38.84769305503284,1509.1432556980462,0,0,0,956,1733,0,0,0,0.8165618448637316,42.200807847663015,33.069182389937104,53.38382541720154,264.0,4.0,350.3305581137354,348.0,4.0,15825.735009891085,0.0,0.0,0.0,0.0,303,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,6243502707,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 14:35:35.926876,110794397,17,24,450.0,7016.0,70.0,0.0,26.47058823529412,31.751215817388047,1213.0,0.0,292.3333333333333,343.8027324507176,67.38607909928875,0.3700548142339724,2769859.9250000003,11083833.311353866,68519156.0,204.0,34943614.0,2183975.8749999995,4536098.418449052,14912215.0,2766.0,110791245.0,4817010.652173913,14406869.896918114,68523018.0,2011.0,10,14,0,0,0,0,544,768,0.153437361999452,0.2166174522345204,0.0,1213.0,182.09756097560967,293.17740404728056,85952.99024390242,0,0,0,24,41,0,9,0,1.411764705882353,182.09756097560967,26.47058823529412,292.3333333333333,0.0,0.0,0.0,2870.0,5.0,1600.1641422729913,2.125,56.25,3.0,877.0,0,501,10,14,0,32,4429070.0,3791593.8785897153,7331627.0,139208.0,31844499.333333336,31792215.353925627,68519156.0,12102847.0,-1,-1,0,5,5,12119943361,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.182-239.255.255.250-60334-1900-17,192.168.21.182,60334,239.255.255.250,1900,17,2023-04-28 16:47:05.479404,3043689,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,229.98407524553264,1.314194715688758,1014563.0,1160.5054933088425,1015404.0,1013239.0,3043689.0,1014563.0,1160.5054933088425,1015404.0,1013239.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.314194715688758,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3043689,normal
192.168.21.128-52.158.114.137-39418-22-6,192.168.21.128,39418,52.158.114.137,22,6,2023-05-11 09:42:37.185589,110804655,16,10,440.0,528.0,92.0,0.0,27.5,34.959023632437635,104.0,0.0,52.79999999999999,38.03156583681508,8.73609506748611,0.2346471815647095,4432186.199999999,13859013.9211598,50004028.0,575.0,110734284.0,7382285.6,17495314.53891788,50005882.0,575.0,110733882.0,12303764.666666666,21647873.21774484,50048990.0,73481.0,8,8,0,0,0,0,512,320,0.1443982655782827,0.0902489159864267,0.0,104.0,37.23076923076923,37.57052854811355,1411.544615384615,0,0,0,16,26,0,0,0,0.625,37.23076923076923,27.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,146.66666666666666,3.333333333333333,176.0,317,501,8,8,32,0,236715.66666666663,141425.9767558044,322473.0,73481.0,36673437.66666666,23086464.27863471,50004028.0,10015485.0,-1,-1,0,0,0,3506869421,normal
192.168.21.225-192.168.21.70-41752-80-6,192.168.21.225,41752,192.168.21.70,80,6,2024-06-25 09:34:04.272436,119835596,955,746,31548.0,41499.0,66.0,0.0,33.03455497382197,33.017272966375124,87.0,0.0,55.62868632707775,41.802959757012886,609.5601176798921,14.194446865353765,70491.52705882351,98629.07040170045,254814.0,14.0,119794185.0,125570.42452830193,107578.5866366334,254814.0,529.0,119810119.0,160818.95167785246,107278.68524557508,298429.0,136.0,478,477,0,0,0,0,30560,23872,7.969251473493736,6.225195391860028,0.0,87.0,42.943562610229286,38.77296345780577,1503.342695300342,0,0,0,955,1701,0,0,0,0.7811518324607329,42.94356261022928,33.03455497382199,55.62868632707775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,506,478,477,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,2040985058,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-51821-80-6,192.168.21.225,51821,192.168.21.70,80,6,2024-06-22 18:45:16.323864,47139,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,11964.615286705275,212.1385689132141,5237.666666666667,9080.115390235964,24718.0,36.0,47139.0,9427.8,10813.708115165677,24832.0,177.0,46947.0,15649.0,9464.634858249949,24718.0,5833.0,1,1,0,0,0,0,200,136,127.28314134792846,84.85542756528564,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,47139,cyberattack_ocpp16_unauthorized_access
192.168.86.230-239.255.255.250-34794-1900-17,192.168.86.230,34794,239.255.255.250,1900,17,2023-04-26 19:05:57.389862,27655,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,91339.72156933649,289.27861146266497,3950.714285714286,129.57329236859766,4034.0,3660.0,27655.0,3950.714285714286,129.57329236859766,4034.0,3660.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,289.27861146266497,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,91339.72156933649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27655,normal
